CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20150426,nuit,38,298764.104,5042545.583,45.5228021772,-73.5772657032
Introduction,20150426,soir,38,299430.807,5044349.608,45.5390409328,-73.5687509977
Introduction,20150426,jour,38,299141.621,5043919.437,45.5351678067,-73.5724489686
Introduction,20150426,nuit,39,294664.261,5051491.996,45.6032572405,-73.6299332593
Introduction,20150426,jour,42,298232.227,5050251.82,45.5921406667,-73.584177745
Introduction,20150426,jour,42,297209.719,5050892.5,45.5978952711,-73.5972929555
Introduction,20150426,soir,44,298783.98,5047775.708,45.5698648632,-73.5770755592
Introduction,20150426,nuit,44,298622.244,5047041.386,45.5632557811,-73.5791383945
Introduction,20150426,soir,48,302204.295,5051075.806,45.5995812941,-73.5332729939
Introduction,20150426,jour,48,302067.403,5050514.594,45.594530827,-73.5350245993
Introduction,20150426,soir,48,299987.843,5048800.142,45.579092405,-73.561662102
Introduction,20150426,jour,48,302093.491,5050810.555,45.5971940695,-73.5346918616
Introduction,20150426,nuit,48,303285.31,5051360.599,45.6021471355,-73.5194169092
Introduction,20150426,jour,48,302993.208,5051122.597,45.6000048303,-73.5231605021
Introduction,20150427,soir,3,279216.763,5041522.656,45.5131543093,-73.8274359234
Introduction,20150427,jour,7,286454.232,5041113.977,45.5097048381,-73.7347903153
Introduction,20150427,jour,7,0,0,1,1
Introduction,20150427,jour,8,292011.094,5033245.0,45.4390203657,-73.6634687493
Introduction,20150427,soir,10,289295.312,5043035.507,45.5270643889,-73.6984910148
Introduction,20150427,jour,13,295773.163,5035175.811,45.4564534628,-73.6154172492
Introduction,20150427,soir,15,297006.843,5035819.3,45.4622587385,-73.5996536271
Introduction,20150427,jour,22,299783.231,5043013.62,45.5270218357,-73.5642246261
Introduction,20150427,soir,24,294457.735,5041688.023,45.5150349377,-73.6323734614
Introduction,20150427,jour,27,292106.855,5046985.404,45.5626637282,-73.6626002362
Introduction,20150427,soir,35,297435.797,5043976.528,45.5356655925,-73.5942908951
Introduction,20150427,nuit,35,295516.794,5043801.699,45.5340694945,-73.618858354
Introduction,20150427,soir,35,297878.664,5044876.897,45.5437719779,-73.5886331832
Introduction,20150427,soir,38,298505.728,5042556.15,45.522894978,-73.5805733152
Introduction,20150427,soir,38,299392.216,5041459.574,45.5130349892,-73.5692132452
Introduction,20150427,nuit,38,298692.505,5042435.582,45.5218117215,-73.5781808723
Introduction,20150427,jour,42,299158.353,5049052.726,45.5813590002,-73.5722939445
Introduction,20150427,soir,42,296751.443,5049177.532,45.5824583587,-73.6031389045
Introduction,20150427,jour,42,297765.775,5047562.788,45.5679393957,-73.5901174368
Introduction,20150427,soir,42,296751.443,5049177.532,45.5824583587,-73.6031389045
Introduction,20150427,jour,44,299068.29,5047159.442,45.564321903,-73.5734258373
Introduction,20150427,soir,44,300711.827,5047633.648,45.5686005559,-73.5523753494
Introduction,20150427,jour,46,299675.192,5050910.873,45.5980831398,-73.5656905032
Introduction,20150427,soir,46,300931.294,5050459.749,45.5940319208,-73.549586048
Introduction,20150427,jour,48,301258.099,5049208.093,45.5827708984,-73.5453882371
Introduction,20150427,soir,49,304811.301,5054968.039,45.6346094244,-73.4998550481
Introduction,20150428,jour,3,275556.653,5036385.069,45.4667810895,-73.8739741023
Introduction,20150428,soir,7,289581.791,5040900.117,45.5078557046,-73.6947572348
Introduction,20150428,jour,7,292266.104,5042000.203,45.5178080997,-73.6604326235
Introduction,20150428,jour,8,290879.031,5032943.5,45.4362856962,-73.6779302685
Introduction,20150428,jour,12,298414.043,5039297.869,45.4935747865,-73.5817045499
Introduction,20150428,soir,13,294923.0,5031402.5,45.4224877892,-73.626211696
Introduction,20150428,soir,15,298402.757,5037123.502,45.4740087471,-73.5818206195
Introduction,20150428,soir,20,300056.076,5040326.044,45.5028398425,-73.5607056592
Introduction,20150428,jour,21,300312.637,5040442.993,45.5038938995,-73.5574236485
Introduction,20150428,jour,23,301742.05,5044724.644,45.5424296228,-73.5391585369
Introduction,20150428,nuit,24,297204.885,5042021.712,45.5180729375,-73.5972171722
Introduction,20150428,jour,27,293893.194,5045077.515,45.5455262064,-73.6396746253
Introduction,20150428,jour,30,293538.278,5047269.277,45.5652427322,-73.6442701896
Introduction,20150428,soir,30,297627.26,5047343.967,45.5659689611,-73.5918887787
Introduction,20150428,soir,30,297772.328,5047093.006,45.5637122132,-73.590026732
Introduction,20150428,soir,30,297627.26,5047343.967,45.5659689611,-73.5918887787
Introduction,20150428,jour,35,296256.595,5045054.551,45.5453525655,-73.6094081264
Introduction,20150428,soir,38,299387.561,5043899.695,45.5349921146,-73.5692997769
Introduction,20150428,soir,39,293760.344,5049757.0,45.5876315343,-73.6414815877
Introduction,20150428,jour,42,295579.405,5049140.113,45.5821071046,-73.6181573469
Introduction,20150428,jour,44,297743.585,5045608.089,45.5503501438,-73.5903735172
Introduction,20150428,soir,44,298978.576,5045416.111,45.5486340768,-73.5745543668
Introduction,20150428,soir,44,298633.832,5047671.004,45.5689213893,-73.5789978907
Introduction,20150428,nuit,48,302093.491,5050810.555,45.5971940695,-73.5346918616
Introduction,20150428,jour,48,300207.285,5049083.257,45.5816414428,-73.5588528753
Introduction,20150428,nuit,48,0,0,1,1
Introduction,20150429,soir,13,292981.117,5031397.118,45.422409246,-73.6510255348
Introduction,20150429,soir,13,296122.454,5033642.638,45.4426616339,-73.6109241732
Introduction,20150429,jour,13,297415.125,5032937.0,45.4363267885,-73.5943895304
Introduction,20150429,soir,15,297545.683,5037056.036,45.4733932788,-73.5927815704
Introduction,20150429,jour,20,299344.836,5040364.062,45.5031767478,-73.5698074665
Introduction,20150429,soir,26,294770.467,5040231.594,45.5019339767,-73.6283409432
Introduction,20150429,jour,27,292785.783,5048609.958,45.5772939873,-73.6539430735
Introduction,20150429,nuit,27,292527.365,5045154.431,45.5461955967,-73.6571675566
Introduction,20150429,soir,38,297165.911,5042638.077,45.5236188038,-73.5977256383
Introduction,20150429,jour,38,298597.71,5041897.076,45.5169651944,-73.5793875092
Introduction,20150429,jour,38,297701.354,5043556.602,45.5318896989,-73.5908846341
Introduction,20150429,soir,39,292911.434,5049265.647,45.5831962162,-73.6523490175
Introduction,20150429,soir,44,300119.912,5048165.582,45.5733833386,-73.5599637174
Introduction,20150429,soir,44,0,0,1,1
Introduction,20150430,nuit,7,292718.512,5042369.962,45.5211433146,-73.6546509824
Introduction,20150430,soir,11,296462.787,5036938.359,45.4723222774,-73.6066296199
Introduction,20150430,jour,11,295199.926,5037855.061,45.4805549572,-73.6227989874
Introduction,20150430,nuit,15,298299.918,5034892.521,45.4539323537,-73.583106425
Introduction,20150430,soir,23,300822.087,5045301.614,45.547616761,-73.5509437955
Introduction,20150430,nuit,26,295797.546,5040825.557,45.5072927092,-73.6152090587
Introduction,20150430,nuit,26,295797.546,5040825.557,45.5072927092,-73.6152090587
Introduction,20150430,soir,26,295369.144,5040155.012,45.5012532105,-73.6206786362
Introduction,20150430,soir,26,294308.597,5040671.983,45.5058899817,-73.6342605747
Introduction,20150430,jour,27,292715.6,5045077.546,45.5455070512,-73.6547550654
Introduction,20150430,soir,27,292232.306,5047290.774,45.5654138145,-73.6610010537
Introduction,20150430,jour,30,296017.049,5048718.555,45.5783194662,-73.6125415888
Introduction,20150430,jour,31,294572.505,5044410.566,45.5395350753,-73.630961329
Introduction,20150430,soir,31,294299.929,5044449.493,45.5398812993,-73.6344524435
Introduction,20150430,jour,31,294739.102,5044817.065,45.54319532,-73.6288364424
Introduction,20150430,soir,31,295785.898,5044906.073,45.5440105768,-73.6154331965
Introduction,20150430,jour,35,297728.189,5044975.589,45.5446585321,-73.5905615581
Introduction,20150430,jour,35,296897.49,5044854.22,45.5435574825,-73.6011975081
Introduction,20150430,soir,35,297788.581,5044728.429,45.5424351092,-73.5897846394
Introduction,20150430,jour,38,297165.911,5042638.077,45.5236188038,-73.5977256383
Introduction,20150430,soir,38,299584.19,5043721.098,45.5333865314,-73.5667802784
Introduction,20150430,soir,44,299703.242,5044625.269,45.5415234775,-73.5652654167
Introduction,20150430,soir,49,304469.1,5055822.584,45.6422987262,-73.5042448576
Introduction,20150430,soir,49,304768.518,5055752.618,45.6416692355,-73.5004038535
Introduction,20150501,soir,3,277332.25,5039536.5,45.4952106808,-73.8514438533
Introduction,20150501,jour,13,295072.031,5032277.0,45.4303590924,-73.6243246039
Introduction,20150501,jour,15,296808.138,5034749.462,45.452629569,-73.6021771402
Introduction,20150501,soir,15,300239.427,5037447.16,45.4769355845,-73.5583326638
Introduction,20150501,soir,16,299824.031,5036239.0,45.4660611506,-73.5636336075
Introduction,20150501,jour,20,300488.145,5039900.562,45.4990139798,-73.5551729505
Introduction,20150501,nuit,23,301057.229,5045200.047,45.5467041281,-73.5479316352
Introduction,20150501,nuit,23,301414.326,5045972.954,45.5536608455,-73.5433638372
Introduction,20150501,soir,26,295949.372,5041064.864,45.5094480334,-73.6132703857
Introduction,20150501,jour,27,293622.069,5046346.221,45.5569381386,-73.6431756761
Introduction,20150501,jour,27,293936.942,5045061.11,45.5453792724,-73.6391140177
Introduction,20150501,nuit,27,292204.736,5047214.093,45.5647233179,-73.6613522681
Introduction,20150501,jour,35,296002.687,5044647.362,45.5416853763,-73.6126523861
Introduction,20150501,soir,38,297585.457,5042362.997,45.5211479957,-73.5923508959
Introduction,20150501,soir,38,297782.31,5042338.577,45.5209302643,-73.5898307015
Introduction,20150501,nuit,39,295278.5,5052227.0,45.6098796717,-73.6220734975
Introduction,20150501,soir,44,0,0,1,1
Introduction,20150501,soir,46,300850.297,5053097.754,45.6177689336,-73.550645556
Introduction,20150501,nuit,48,301756.719,5049103.375,45.5818309741,-73.5389979434
Introduction,20150501,nuit,48,301787.105,5049168.098,45.5824135034,-73.5386089631
Introduction,20150501,nuit,48,301974.107,5048084.607,45.5726646996,-73.5362063463
Introduction,20150501,soir,48,302953.479,5047232.333,45.5649989487,-73.523655066
Introduction,20150501,jour,48,303993.564,5050245.286,45.5921124177,-73.5103359129
Introduction,20150501,nuit,49,305499.394,5055372.629,45.6382496619,-73.4910286671
Introduction,20150501,nuit,49,304103.414,5057542.917,45.6577783518,-73.5089384193
Introduction,20150502,jour,7,289353.171,5040871.688,45.5075948642,-73.6976821196
Introduction,20150502,nuit,10,287710.736,5043078.067,45.5274103081,-73.7187780993
Introduction,20150502,soir,13,293412.81,5032736.635,45.4344700758,-73.6455402126
Introduction,20150502,jour,20,298216.347,5039611.115,45.4963916726,-73.5842381531
Introduction,20150502,jour,23,301365.288,5045172.12,45.5464544181,-73.5439862963
Introduction,20150502,soir,26,0,0,1,1
Introduction,20150502,jour,27,293660.124,5047997.688,45.5717991526,-73.6427258645
Introduction,20150502,soir,35,297251.292,5044809.486,45.5431588741,-73.5966661274
Introduction,20150502,nuit,38,298772.845,5041928.259,45.5172473275,-73.5771462176
Introduction,20150502,soir,38,299062.911,5043875.368,45.5347706138,-73.5734562415
Introduction,20150502,soir,38,299585.594,5043372.094,45.5302460718,-73.566758587
Introduction,20150502,jour,38,298330.749,5041882.262,45.5168294663,-73.5828043335
Introduction,20150502,soir,39,294015.988,5051296.506,45.6014884189,-73.638239333
Introduction,20150502,jour,39,294247.194,5051866.455,45.6066205077,-73.6352878579
Introduction,20150502,soir,44,297885.576,5047072.702,45.5635306454,-73.5885757036
Introduction,20150502,jour,44,299117.949,5046400.029,45.5574888602,-73.5727808599
Introduction,20150502,jour,48,303702.506,5050369.767,45.5932321352,-73.514066619
Introduction,20150503,jour,3,274005.006,5035464.849,45.4584340024,-73.893759
Introduction,20150503,jour,3,277499.39,5038689.727,45.4875977387,-73.849258276
Introduction,20150503,soir,16,301078.831,5036252.368,45.4661892552,-73.5475870955
Introduction,20150503,nuit,16,299405.688,5036122.0,45.4650052225,-73.5689821671
Introduction,20150503,soir,21,300632.0,5041020.0,45.5090880326,-73.5533417463
Introduction,20150503,soir,22,299783.231,5043013.62,45.5270218357,-73.5642246261
Introduction,20150503,soir,23,301550.905,5045182.936,45.5465526349,-73.5416092832
Introduction,20150503,jour,26,295505.237,5041312.427,45.5116699264,-73.6189591086
Introduction,20150503,soir,33,295536.085,5043174.658,45.5284274065,-73.6185995012
Introduction,20150503,jour,35,296057.662,5044142.4,45.5371422407,-73.6119393984
Introduction,20150503,nuit,38,298732.354,5042098.301,45.5187770818,-73.5776665976
Introduction,20150503,jour,38,299029.389,5042560.513,45.5229387696,-73.5738699597
Introduction,20150503,nuit,38,299393.311,5042135.441,45.5191167213,-73.569206685
Introduction,20150503,soir,38,298531.1,5043076.587,45.5275782999,-73.580255186
Introduction,20150503,jour,39,0,0,1,1
Introduction,20150503,soir,42,298923.625,5049382.0,45.5843199621,-73.5753057857
Introduction,20150503,nuit,44,300080.12,5048651.137,45.5777522445,-73.5604782426
Introduction,20150503,jour,45,300424.767,5056191.987,45.6456089812,-73.5561297503
Introduction,20150503,soir,45,300621.935,5058532.846,45.6666736761,-73.5536203874
Introduction,20150503,soir,48,0,0,1,1
Introduction,20150503,jour,49,304089.055,5056427.215,45.647739035,-73.5091210406
Introduction,20150504,nuit,7,289024.421,5040689.394,45.5059471574,-73.7018834362
Introduction,20150504,jour,8,290992.344,5032796.0,45.4349606652,-73.6764778332
Introduction,20150504,nuit,8,292001.406,5034241.0,45.4479826822,-73.6636184869
Introduction,20150504,soir,8,290621.125,5032891.5,45.4358125923,-73.681225169
Introduction,20150504,jour,13,0,0,1,1
Introduction,20150504,nuit,15,300869.544,5038528.003,45.4866653389,-73.5502817157
Introduction,20150504,soir,15,300129.082,5037941.05,45.4813791059,-73.5597487433
Introduction,20150504,jour,15,298953.565,5037823.999,45.4803169723,-73.5747841364
Introduction,20150504,soir,21,0,0,1,1
Introduction,20150504,soir,23,302027.165,5045388.237,45.5484020657,-73.5355112609
Introduction,20150504,nuit,26,295515.659,5040062.55,45.5004231643,-73.6188020627
Introduction,20150504,nuit,31,295384.592,5045734.067,45.5514558395,-73.6205881777
Introduction,20150504,jour,31,295863.067,5044271.196,45.5382987244,-73.6144333944
Introduction,20150504,jour,35,297662.761,5044033.379,45.5361795204,-73.5913856915
Introduction,20150504,soir,39,295164.321,5052236.572,45.6099642292,-73.6235375522
Introduction,20150504,nuit,39,295777.871,5052444.638,45.6118446928,-73.6156751877
Introduction,20150504,nuit,42,298792.625,5049793.0,45.5880171405,-73.5769896056
Introduction,20150504,jour,42,298792.625,5049793.0,45.5880171405,-73.5769896056
Introduction,20150504,soir,44,299088.845,5045676.667,45.5509795636,-73.5731452054
Introduction,20150504,nuit,44,297696.886,5045530.939,45.5496554469,-73.5909704838
Introduction,20150504,jour,45,298976.917,5057024.928,45.6530933077,-73.5747141306
Introduction,20150504,soir,48,303902.21,5052034.105,45.6082085936,-73.5115100676
Introduction,20150504,soir,49,305408.688,5060640.181,45.6856481218,-73.4921855886
Introduction,20150504,soir,49,304510.728,5057681.941,45.6590296047,-73.5037119494
Introduction,20150505,nuit,3,275618.28,5036262.218,45.4656782173,-73.8731787175
Introduction,20150505,soir,8,0,0,1,1
Introduction,20150505,soir,11,294899.798,5035873.964,45.4627239475,-73.626598137
Introduction,20150505,jour,21,300450.522,5040241.319,45.5020800242,-73.5556573816
Introduction,20150505,soir,22,300043.201,5042632.088,45.5235904847,-73.5608927908
Introduction,20150505,jour,22,300112.09,5043643.099,45.5326884181,-73.5600206031
Introduction,20150505,nuit,22,0,0,1,1
Introduction,20150505,nuit,23,300929.266,5045571.702,45.5500477124,-73.5495733271
Introduction,20150505,nuit,24,296014.328,5042598.545,45.5232495173,-73.612466568
Introduction,20150505,nuit,30,296695.011,5048028.598,45.5721192531,-73.6038429983
Introduction,20150505,soir,38,299271.183,5044113.013,45.5369107154,-73.5707922646
Introduction,20150505,soir,38,299403.405,5042246.082,45.5201123912,-73.5690786982
Introduction,20150505,nuit,39,294689.286,5052886.725,45.6158077093,-73.6296413655
Introduction,20150505,soir,42,296464.848,5049482.267,45.5851970768,-73.6068166939
